role,source_field,scene_idx,ra_deg,dec_deg,z_phot_legacy,z_phot_err,legacy_morphology,F444W_peak_sim_units,compactness_F444W,has_F444W
lens_scene,primer_uds,537,34.480985,-5.219743,0.462139,0.098180,DEV,153.217667,0.132407,False
lens_scene,primer_uds,538,34.481161,-5.291982,0.562235,0.028865,EXP,2833.763916,0.133917,False
lens_scene,primer_uds,539,34.481565,-5.221239,0.518302,0.061911,REX,193.611526,0.098353,False
lens_scene,primer_uds,540,34.483423,-5.219752,0.747319,0.040055,EXP,2048.881836,0.178036,False
lens_scene,primer_uds,541,34.484680,-5.235317,0.321259,0.031307,SER,4317.852051,0.117094,False
lens_scene,primer_uds,542,34.484890,-5.264478,0.540268,0.060603,EXP,643.438721,0.129666,False
lens_scene,primer_uds,543,34.484972,-5.267096,0.618154,0.037348,REX,1477.201660,0.120820,False
lens_scene,primer_uds,544,34.485316,-5.271498,0.447202,0.078482,EXP,176.777649,0.114264,False
lens_scene,primer_uds,545,34.485665,-5.238917,0.487172,0.099994,EXP,169.917313,0.096371,False
lens_scene,primer_uds,546,34.486007,-5.290051,0.981106,0.090424,EXP,509.065643,0.084160,False
lens_scene,primer_uds,547,34.486290,-5.293972,0.840426,0.088233,EXP,601.821960,0.191851,False
lens_scene,primer_uds,548,34.486913,-5.295890,0.597451,0.080129,EXP,174.872711,0.070992,False
lens_scene,primer_uds,549,34.487288,-5.230410,0.321789,0.060555,REX,8034.895996,0.247184,False
lens_scene,primer_uds,550,34.489724,-5.198219,0.541489,0.083684,EXP,378.646698,0.087892,False
lens_scene,primer_uds,551,34.490742,-5.272129,0.621930,0.071449,REX,992.333923,0.169748,False
lens_scene,primer_uds,552,34.493107,-5.230161,0.331968,0.091743,REX,745.893494,0.111499,False
lens_scene,primer_uds,553,34.494543,-5.197424,0.643058,0.031016,REX,5319.464355,0.282265,False
lens_scene,primer_uds,554,34.494844,-5.307302,0.965629,0.096551,DEV,1094.684326,0.140837,False
lens_scene,primer_uds,555,34.494928,-5.283929,0.917884,0.087614,REX,2171.750244,0.078299,False
lens_scene,primer_uds,556,34.497503,-5.200327,0.931602,0.097780,EXP,2056.265625,0.227218,False
lens_scene,primer_uds,557,34.498056,-5.315288,0.886630,0.069584,REX,3304.703613,0.235958,False
lens_scene,primer_uds,558,34.499861,-5.197947,0.679940,0.043346,EXP,3373.568604,0.221272,False
lens_scene,primer_uds,559,34.499899,-5.262276,0.517942,0.091323,EXP,230.983368,0.117821,False
lens_scene,primer_uds,560,34.500684,-5.298020,0.504055,0.065767,REX,547.098450,0.092161,False
lens_scene,primer_uds,561,34.502126,-5.315774,0.903784,0.051176,REX,4760.085449,0.336883,False
lens_scene,primer_uds,562,34.502138,-5.306910,0.573478,0.093013,EXP,599.464478,0.141834,False
lens_scene,primer_uds,563,34.504464,-5.307745,0.516441,0.022548,SER,9400.912109,0.234578,False
lens_scene,primer_uds,564,34.504567,-5.212632,0.505250,0.062500,EXP,191.910278,0.082052,False
lens_scene,primer_uds,565,34.506708,-5.309763,0.515960,0.059641,REX,1190.735840,0.221735,False
lens_scene,primer_uds,566,34.507404,-5.222419,0.542391,0.043574,EXP,1754.998901,0.115926,False
lens_scene,primer_uds,567,34.510890,-5.252250,0.474574,0.046780,SER,1921.699951,0.174687,False
lens_scene,primer_uds,568,34.512866,-5.320073,0.486842,0.082311,EXP,256.915863,0.197397,False
lens_scene,primer_uds,569,34.514093,-5.320990,0.478273,0.072648,SER,477.875183,0.063653,False
lens_scene,primer_uds,570,34.514580,-5.291414,0.657024,0.059674,EXP,2297.233643,0.179523,False
lens_scene,primer_uds,571,34.516830,-5.311782,0.626607,0.087537,DEV,1269.913818,0.250113,False
lens_scene,primer_uds,572,34.517411,-5.320741,0.731067,0.060323,EXP,1928.455078,0.161810,False
lens_scene,primer_uds,573,34.517983,-5.254983,0.609581,0.045086,REX,3030.223633,0.199309,False
lens_scene,primer_uds,574,34.519021,-5.312268,0.675659,0.046966,REX,4384.315918,0.266575,False
lens_scene,primer_uds,575,34.527973,-5.316188,0.531904,0.078783,SER,1371.010620,0.124412,False
lens_scene,primer_uds,576,34.211899,-5.206142,0.832297,0.030268,SER,5817.901367,0.213997,False
lens_scene,primer_uds,577,34.212561,-5.227030,0.655212,0.036435,SER,1167.406128,0.140492,False
lens_scene,primer_uds,578,34.215253,-5.214179,0.755568,0.059495,EXP,1070.412476,0.128643,False
lens_scene,primer_uds,579,34.216317,-5.215400,0.849647,0.048742,REX,3340.897949,0.196058,False
lens_scene,primer_uds,580,34.223785,-5.255628,0.698736,0.061866,REX,1340.387329,0.186638,False
lens_scene,primer_uds,581,34.224105,-5.246528,0.637046,0.071725,EXP,520.303711,0.133474,False
lens_scene,primer_uds,582,34.224462,-5.237200,0.616271,0.077814,REX,1020.513855,0.174482,False
lens_scene,primer_uds,583,34.224480,-5.271082,0.823138,0.070308,EXP,2173.769287,0.071799,False
lens_scene,primer_uds,584,34.224984,-5.203036,0.748372,0.098008,REX,489.862854,0.122676,False
lens_scene,primer_uds,585,34.225442,-5.242778,0.753052,0.094011,DEV,1173.875000,0.310606,False
lens_scene,primer_uds,586,34.225965,-5.258700,0.834755,0.074925,EXP,2123.677734,0.155631,False
lens_scene,primer_uds,587,34.226043,-5.249023,0.604178,0.042823,SER,9879.653320,0.197581,False
lens_scene,primer_uds,588,34.226750,-5.260813,0.671630,0.097472,EXP,980.663879,0.158604,False
lens_scene,primer_uds,589,34.230168,-5.222181,0.851553,0.042556,SER,1471.941772,0.138197,False
lens_scene,primer_uds,590,34.230275,-5.217780,0.779403,0.040156,DEV,4058.070557,0.224192,False
lens_scene,primer_uds,591,34.231837,-5.253089,0.842131,0.097741,DEV,2083.216064,0.149702,False
lens_scene,primer_uds,592,34.232140,-5.213440,0.596982,0.032541,REX,5857.577148,0.255343,False
lens_scene,primer_uds,593,34.233862,-5.222725,0.821208,0.053711,REX,5622.609375,0.239180,False
lens_scene,primer_uds,594,34.233932,-5.212548,0.505524,0.079687,SER,523.435364,0.066937,False
lens_scene,primer_uds,595,34.234707,-5.245202,0.644936,0.071633,EXP,1407.878296,0.142431,False
lens_scene,primer_uds,596,34.234746,-5.204401,0.581088,0.092286,EXP,361.389893,0.133563,False
lens_scene,primer_uds,597,34.235283,-5.205648,0.523457,0.032211,REX,7444.827148,0.260986,False
lens_scene,primer_uds,598,34.235313,-5.215984,0.391825,0.040192,REX,7080.083008,0.323261,False
lens_scene,primer_uds,599,34.239369,-5.245965,0.661647,0.057560,EXP,597.396790,0.090805,False
lens_scene,primer_uds,600,34.240710,-5.284430,0.289752,0.054804,SER,6514.353516,0.199342,False
lens_scene,primer_uds,601,34.241023,-5.317347,0.319297,0.028907,REX,1089.040771,0.076399,False
lens_scene,primer_uds,602,34.241692,-5.211896,0.887370,0.080286,REX,777.841370,0.088096,False
lens_scene,primer_uds,603,34.243023,-5.302982,0.473115,0.080847,REX,334.433929,0.126555,False
lens_scene,primer_uds,604,34.244605,-5.215781,0.347546,0.039223,SER,2148.674805,0.116364,False
lens_scene,primer_uds,605,34.245168,-5.301835,0.397828,0.058308,REX,4537.503418,0.191752,False
lens_scene,primer_uds,606,34.245574,-5.258171,0.490733,0.073044,EXP,199.077316,0.132348,False
lens_scene,primer_uds,607,34.246687,-5.238141,0.825277,0.079809,REX,538.457886,0.158046,False
lens_scene,primer_uds,608,34.247288,-5.273279,0.679488,0.029496,EXP,2149.959717,0.213838,False
lens_scene,primer_uds,609,34.250931,-5.302337,0.482839,0.069261,EXP,252.172821,0.146428,False
lens_scene,primer_uds,610,34.251061,-5.312134,0.197991,0.025512,SER,3674.757324,0.126296,False
lens_scene,primer_uds,611,34.253080,-5.315690,0.436965,0.089774,EXP,217.621094,0.106145,False
lens_scene,primer_uds,612,34.253335,-5.320845,0.190516,0.073408,SER,270.710785,0.055907,False
lens_scene,primer_uds,613,34.254308,-5.277201,0.521094,0.090474,REX,303.954254,0.110327,False
lens_scene,primer_uds,614,34.255125,-5.316807,0.642756,0.042398,DEV,1152.012207,0.170070,False
lens_scene,primer_uds,615,34.256339,-5.227349,0.619133,0.058500,REX,3879.859863,0.156769,False
lens_scene,primer_uds,616,34.256763,-5.231653,0.800784,0.042478,DEV,3898.462646,0.282592,False
lens_scene,primer_uds,617,34.257373,-5.267901,0.479372,0.069815,REX,258.881287,0.091013,False
lens_scene,primer_uds,618,34.257679,-5.274831,0.439911,0.078730,EXP,158.028046,0.158134,False
lens_scene,primer_uds,619,34.258046,-5.200734,0.682524,0.054928,EXP,2230.311768,0.196445,False
lens_scene,primer_uds,620,34.260816,-5.307805,0.499460,0.021869,SER,8382.101562,0.263865,False
lens_scene,primer_uds,621,34.261047,-5.226590,0.670236,0.065388,EXP,238.894958,0.098402,False
lens_scene,primer_uds,622,34.262720,-5.198448,0.831363,0.075350,EXP,4179.469238,0.195015,False
lens_scene,primer_uds,623,34.263907,-5.205446,0.596713,0.089651,SER,160.038757,0.065465,False
lens_scene,primer_uds,624,34.264990,-5.214274,0.795006,0.024063,DEV,8788.733398,0.234084,False
lens_scene,primer_uds,625,34.267519,-5.209199,0.618055,0.046263,SER,2538.516113,0.131959,False
lens_scene,primer_uds,626,34.267868,-5.223898,0.654914,0.044293,DEV,3266.938965,0.319295,False
lens_scene,primer_uds,627,34.268272,-5.271587,0.281999,0.061398,SER,3129.665039,0.165602,False
lens_scene,primer_uds,628,34.268805,-5.308402,0.454742,0.089036,EXP,153.486847,0.128325,False
lens_scene,primer_uds,629,34.271257,-5.224125,0.396643,0.084970,EXP,229.308212,0.108198,False
lens_scene,primer_uds,630,34.272625,-5.279444,0.829647,0.080276,REX,286.439392,0.135035,False
lens_scene,primer_uds,631,34.272853,-5.258344,0.671454,0.069083,REX,1523.873657,0.223859,False
lens_scene,primer_uds,632,34.272869,-5.210296,0.692761,0.034895,DEV,7362.789062,0.278551,False
lens_scene,primer_uds,633,34.272998,-5.212464,0.565908,0.065386,EXP,1389.502686,0.096261,False
lens_scene,primer_uds,634,34.273181,-5.302704,0.835772,0.086802,REX,846.640381,0.147544,False
lens_scene,primer_uds,635,34.273637,-5.215294,0.646515,0.035771,REX,5504.666992,0.284296,False
lens_scene,primer_uds,636,34.275425,-5.253174,0.422190,0.061687,DEV,1899.161133,0.180635,False
lens_scene,primer_uds,637,34.275799,-5.218094,0.685969,0.058352,REX,1434.417969,0.251445,False
lens_scene,primer_uds,638,34.276009,-5.221613,0.650286,0.023555,DEV,9544.895508,0.235643,False
lens_scene,primer_uds,639,34.276970,-5.227999,0.609672,0.048743,REX,3040.662598,0.291770,False
lens_scene,primer_uds,640,34.277043,-5.271557,0.758342,0.095461,REX,496.520538,0.152469,False
lens_scene,primer_uds,641,34.277221,-5.252131,0.498215,0.061690,EXP,273.005127,0.128017,False
lens_scene,primer_uds,642,34.277985,-5.268270,0.390836,0.083587,EXP,243.144272,0.078911,False
lens_scene,primer_uds,643,34.278527,-5.225189,0.586907,0.045820,REX,2057.062012,0.151005,False
lens_scene,primer_uds,644,34.279415,-5.255717,0.412976,0.042045,EXP,845.424438,0.107602,False
lens_scene,primer_uds,645,34.280863,-5.262263,0.510676,0.071368,REX,732.795044,0.257300,False
lens_scene,primer_uds,646,34.281055,-5.248824,0.651429,0.052242,EXP,320.158539,0.109678,False
lens_scene,primer_uds,647,34.284592,-5.269913,0.658929,0.038292,REX,2409.861084,0.203649,False
lens_scene,primer_uds,648,34.285101,-5.275714,0.328693,0.087777,EXP,3062.248047,0.214738,False
lens_scene,primer_uds,649,34.285743,-5.302290,0.842878,0.078824,REX,648.882935,0.146026,False
lens_scene,primer_uds,650,34.287905,-5.305051,0.802982,0.066134,EXP,3338.594727,0.129223,False
lens_scene,primer_uds,651,34.289681,-5.234232,0.504644,0.067959,EXP,378.879913,0.129747,False
lens_scene,primer_uds,652,34.291180,-5.290915,0.413678,0.063353,REX,1190.519165,0.111234,False
lens_scene,primer_uds,653,34.292444,-5.238871,0.524691,0.092634,EXP,200.679443,0.144848,False
lens_scene,primer_uds,654,34.292684,-5.286346,0.105129,0.026460,SER,3582.311035,0.080315,False
lens_scene,primer_uds,655,34.292874,-5.200242,0.775172,0.058491,EXP,473.890167,0.077182,False
lens_scene,primer_uds,656,34.293401,-5.311666,0.588478,0.080516,REX,425.702637,0.080718,False
lens_scene,primer_uds,657,34.293675,-5.284963,0.645995,0.082839,EXP,393.364532,0.119874,False
lens_scene,primer_uds,658,34.293758,-5.225917,0.913841,0.083955,DEV,3245.645508,0.252482,False
lens_scene,primer_uds,659,34.293950,-5.296990,0.242408,0.036548,SER,3101.000244,0.116420,False
lens_scene,primer_uds,660,34.294226,-5.305821,0.524725,0.032119,REX,5221.010254,0.288823,False
lens_scene,primer_uds,661,34.295505,-5.301991,0.592159,0.067354,REX,646.365051,0.133807,False
lens_scene,primer_uds,662,34.296829,-5.270448,0.418099,0.096355,DEV,326.310272,0.179559,False
lens_scene,primer_uds,663,34.297622,-5.265677,0.669316,0.045583,REX,1647.253540,0.101858,False
lens_scene,primer_uds,664,34.298366,-5.292926,0.449822,0.036716,REX,9588.074219,0.193045,False
lens_scene,primer_uds,665,34.299984,-5.267322,0.494376,0.095714,DEV,501.149994,0.159308,False
lens_scene,primer_uds,666,34.300846,-5.217626,0.930132,0.096384,SER,521.640381,0.063517,False
lens_scene,primer_uds,667,34.300928,-5.232962,0.444223,0.063913,EXP,391.712219,0.078962,False
lens_scene,primer_uds,668,34.301405,-5.279721,0.408967,0.086210,EXP,543.775879,0.100906,False
lens_scene,primer_uds,669,34.302839,-5.300407,0.497036,0.062736,SER,3193.624512,0.165580,False
lens_scene,primer_uds,670,34.303039,-5.315971,0.661455,0.065614,REX,1974.321777,0.154924,False
lens_scene,primer_uds,671,34.303124,-5.272063,0.530447,0.090112,EXP,137.639114,0.085400,False
lens_scene,primer_uds,672,34.303775,-5.281772,0.666027,0.068041,SER,6604.441895,0.181938,False
lens_scene,primer_uds,673,34.307593,-5.238289,0.514679,0.066008,REX,645.944275,0.197897,False
lens_scene,primer_uds,674,34.308427,-5.214547,0.955000,0.095721,REX,367.816040,0.103675,False
lens_scene,primer_uds,675,34.309627,-5.290310,0.906779,0.095586,DEV,1631.367554,0.206656,False
lens_scene,primer_uds,676,34.309708,-5.213668,0.493147,0.067725,EXP,146.175980,0.094876,False
lens_scene,primer_uds,677,34.310349,-5.262750,0.663661,0.030006,SER,10448.885742,0.287364,False
lens_scene,primer_uds,678,34.310457,-5.265238,0.389084,0.099998,REX,644.099365,0.196063,False
lens_scene,primer_uds,679,34.310687,-5.292781,0.111261,0.018823,SER,6840.193848,0.143520,False
lens_scene,primer_uds,680,34.311084,-5.292008,0.104379,0.087057,SER,257.811829,0.027932,False
lens_scene,primer_uds,681,34.311206,-5.317685,0.454573,0.098074,EXP,168.550873,0.120373,False
lens_scene,primer_uds,682,34.311961,-5.300302,0.493248,0.082476,SER,5631.085938,0.130158,False
lens_scene,primer_uds,683,34.312514,-5.208141,0.821127,0.049165,REX,4200.245117,0.267184,False
lens_scene,primer_uds,684,34.315109,-5.218838,0.893585,0.080284,EXP,3683.353516,0.029795,False
lens_scene,primer_uds,685,34.316800,-5.300152,0.938288,0.098171,REX,873.319519,0.217525,False
lens_scene,primer_uds,686,34.318520,-5.307436,0.501465,0.069008,REX,626.288330,0.107344,False
lens_scene,primer_uds,687,34.318926,-5.262424,0.362568,0.079305,SER,491.056152,0.088176,False
lens_scene,primer_uds,688,34.319343,-5.273885,0.464131,0.060646,EXP,177.756439,0.095237,False
lens_scene,primer_uds,689,34.319510,-5.209694,0.747330,0.074971,EXP,462.315491,0.115874,False
lens_scene,primer_uds,690,34.319891,-5.290714,0.501516,0.090290,EXP,1420.582397,0.133401,False
lens_scene,primer_uds,691,34.320267,-5.225315,0.508052,0.074798,REX,427.688324,0.041987,False
lens_scene,primer_uds,692,34.320609,-5.237413,0.508840,0.066385,EXP,825.489746,0.167730,False
lens_scene,primer_uds,693,34.320775,-5.203339,0.770244,0.055179,SER,2453.741699,0.052401,False
lens_scene,primer_uds,694,34.322074,-5.135773,0.099858,0.028684,SER,298.707794,0.077192,False
lens_scene,primer_uds,695,34.323847,-5.270774,0.843382,0.076787,REX,421.767395,0.121619,False
lens_scene,primer_uds,696,34.324060,-5.202383,0.897660,0.074116,REX,519.228271,0.133551,False
lens_scene,primer_uds,697,34.324299,-5.299938,0.361279,0.093009,EXP,396.220428,0.092354,False
lens_scene,primer_uds,698,34.326011,-5.215479,0.942997,0.065190,REX,4715.852539,0.290564,False
lens_scene,primer_uds,699,34.327951,-5.134975,0.374077,0.085071,SER,341.837524,0.079252,False
lens_scene,primer_uds,700,34.327987,-5.233507,0.681821,0.045356,EXP,1561.274170,0.079916,False
lens_scene,primer_uds,701,34.328096,-5.133053,0.674049,0.066308,SER,4658.517090,0.251579,False
lens_scene,primer_uds,702,34.328761,-5.211297,0.695519,0.061675,REX,697.966553,0.127552,False
lens_scene,primer_uds,703,34.329016,-5.133291,0.467552,0.083819,REX,525.459900,0.070077,False
lens_scene,primer_uds,704,34.329141,-5.309724,0.448344,0.054798,SER,1170.060059,0.119768,False
lens_scene,primer_uds,705,34.329755,-5.200538,0.726636,0.080716,REX,219.851730,0.099360,False
lens_scene,primer_uds,706,34.329940,-5.309923,0.933809,0.078818,EXP,596.700256,0.054359,False
lens_scene,primer_uds,707,34.330824,-5.208967,0.480802,0.059394,EXP,647.517212,0.101766,False
lens_scene,primer_uds,708,34.331268,-5.198723,0.730030,0.095870,EXP,1133.024048,0.153632,False
lens_scene,primer_uds,709,34.334102,-5.248038,0.476906,0.099660,SER,1067.902100,0.186544,False
lens_scene,primer_uds,710,34.334132,-5.237692,0.908167,0.062313,DEV,3322.393799,0.293803,False
lens_scene,primer_uds,711,34.334405,-5.146568,0.601244,0.081980,REX,1151.786865,0.082487,False
lens_scene,primer_uds,712,34.334738,-5.243520,0.879607,0.094716,DEV,3278.469482,0.284084,False
lens_scene,primer_uds,713,34.335365,-5.259015,0.901347,0.091983,REX,479.491577,0.125231,False
lens_scene,primer_uds,714,34.336486,-5.179170,0.484996,0.083893,EXP,136.325134,0.100463,False
lens_scene,primer_uds,715,34.337346,-5.188180,0.890062,0.052152,REX,3061.691650,0.248990,False
lens_scene,primer_uds,716,34.337573,-5.222848,0.314777,0.040899,REX,2104.645508,0.081555,False
lens_scene,primer_uds,717,34.337845,-5.149089,0.571229,0.076160,EXP,2482.187744,0.127809,False
lens_scene,primer_uds,718,34.338203,-5.206696,0.891131,0.058054,DEV,3860.560059,0.213424,False
lens_scene,primer_uds,719,34.338626,-5.275446,0.522337,0.052896,EXP,236.381699,0.085498,False
lens_scene,primer_uds,720,34.338826,-5.306614,0.490283,0.027751,REX,7145.836426,0.313026,False
lens_scene,primer_uds,721,34.338948,-5.187910,0.509009,0.094652,REX,829.794434,0.245475,False
lens_scene,primer_uds,722,34.339423,-5.155474,0.802936,0.085822,REX,756.994202,0.117513,False
lens_scene,primer_uds,723,34.339801,-5.283501,0.696914,0.034960,SER,774.810730,0.076811,False
lens_scene,primer_uds,724,34.340066,-5.316751,0.632380,0.034548,SER,8805.752930,0.247210,False
lens_scene,primer_uds,725,34.340165,-5.308486,0.432487,0.053901,REX,1799.574585,0.151681,False
lens_scene,primer_uds,726,34.340841,-5.307373,0.976732,0.085464,EXP,985.782837,0.085695,False
lens_scene,primer_uds,727,34.340881,-5.139819,0.991712,0.063258,DEV,4342.665039,0.299925,False
lens_scene,primer_uds,728,34.340915,-5.136353,0.705104,0.042839,EXP,436.011902,0.049624,False
lens_scene,primer_uds,729,34.340989,-5.290144,0.837419,0.059530,SER,761.285461,0.039002,False
lens_scene,primer_uds,730,34.341045,-5.126331,0.261419,0.069302,EXP,731.506653,0.124175,False
lens_scene,primer_uds,731,34.341171,-5.182862,0.661602,0.085172,REX,990.012268,0.237069,False
lens_scene,primer_uds,732,34.341357,-5.166733,0.428409,0.049131,REX,5798.545410,0.126976,False
lens_scene,primer_uds,733,34.341465,-5.130837,0.261221,0.025756,SER,3175.152588,0.164126,False
lens_scene,primer_uds,734,34.341608,-5.199030,0.927868,0.054088,REX,5110.703613,0.250906,False
lens_scene,primer_uds,735,34.341689,-5.177667,0.661361,0.095330,DEV,1609.202026,0.194736,False
lens_scene,primer_uds,736,34.341741,-5.318144,0.613144,0.073449,SER,777.237061,0.118592,False
lens_scene,primer_uds,737,34.341994,-5.179174,0.666510,0.060694,REX,433.330505,0.075870,False
lens_scene,primer_uds,738,34.342713,-5.205790,0.647364,0.082146,EXP,335.952057,0.106262,False
lens_scene,primer_uds,739,34.343069,-5.191715,0.699707,0.063944,EXP,2226.139648,0.203860,False
lens_scene,primer_uds,740,34.343989,-5.166558,0.675634,0.028786,REX,5743.776367,0.278005,False
lens_scene,primer_uds,741,34.344288,-5.178637,0.622437,0.056030,EXP,549.945190,0.060344,False
lens_scene,primer_uds,742,34.344338,-5.173956,0.652939,0.050410,SER,8777.500977,0.200975,False
lens_scene,primer_uds,743,34.344721,-5.128058,0.363861,0.055361,SER,702.235046,0.125303,False
lens_scene,primer_uds,744,34.344767,-5.305748,0.745438,0.069140,REX,812.126770,0.131817,False
lens_scene,primer_uds,745,34.350628,-5.118100,0.414107,0.035222,SER,12716.877930,0.139230,False
lens_scene,primer_uds,746,34.352295,-5.116677,0.452189,0.072216,SER,925.664917,0.127302,False
lens_scene,primer_uds,747,34.353975,-5.119850,0.615987,0.074703,REX,279.408386,0.133113,False
lens_scene,primer_uds,748,34.405759,-5.105836,0.235141,0.029544,SER,2021.679565,0.000000,False
lens_scene,primer_uds,749,34.411316,-5.123289,0.430305,0.042930,DEV,6904.752930,0.216349,False
lens_scene,primer_uds,750,34.414464,-5.121451,0.451674,0.040174,SER,2170.545898,0.127539,False
lens_scene,primer_uds,751,34.420048,-5.114250,0.371434,0.085097,SER,327.601624,0.085373,False
lens_scene,primer_uds,752,34.420465,-5.118131,0.697085,0.027710,DEV,5187.338379,0.267890,False
lens_scene,primer_uds,753,34.423302,-5.101171,0.823625,0.093330,REX,613.475281,0.136763,False
lens_scene,primer_uds,754,34.423970,-5.113450,0.372601,0.038233,REX,3340.021973,0.241214,False
lens_scene,primer_uds,755,34.425526,-5.103248,0.969750,0.099022,EXP,1487.630127,0.100838,False
lens_scene,primer_uds,756,34.427446,-5.111317,0.927403,0.075183,EXP,1410.258179,0.098193,False
lens_scene,primer_uds,757,34.427563,-5.111952,0.821820,0.031875,REX,8148.712891,0.251608,False
lens_scene,primer_uds,758,34.428416,-5.104207,0.824465,0.040586,SER,8910.386719,0.230314,False
lens_scene,primer_uds,759,34.442816,-5.121365,0.724355,0.092218,REX,256.918823,0.117531,False
lens_scene,primer_uds,760,34.325723,-5.118817,0.517590,0.097965,SER,2701.662109,0.168732,False
lens_scene,primer_uds,761,34.330164,-5.122431,0.408653,0.028877,SER,4016.165039,0.145637,False
lens_scene,primer_uds,762,34.331839,-5.120006,0.983518,0.092241,REX,1864.284546,0.145090,False
lens_scene,primer_uds,763,34.332906,-5.119150,0.892101,0.093724,REX,447.522614,0.107484,False
lens_scene,primer_uds,764,34.341061,-5.124142,0.661140,0.040066,SER,5620.084961,0.152509,False
lens_scene,jades_gdn,765,189.016937,62.259745,0.313263,0.067448,REX,1049.671631,0.128624,False
lens_scene,jades_gdn,766,189.018884,62.261848,0.411911,0.091278,DEV,572.502869,0.135041,False
lens_scene,jades_gdn,767,189.024235,62.295436,0.217754,0.043646,REX,168.171082,0.033106,False
lens_scene,jades_gdn,768,189.026930,62.280163,0.615812,0.089987,EXP,643.633606,0.093257,False
lens_scene,jades_gdn,769,189.040649,62.239623,0.754882,0.078972,REX,2933.833008,0.195681,False
lens_scene,jades_gdn,770,189.044024,62.226204,0.744931,0.090451,REX,398.528900,0.102010,False
lens_scene,jades_gdn,771,189.046795,62.239120,0.935323,0.097501,REX,1429.752563,0.074489,False
lens_scene,jades_gdn,772,189.049761,62.276076,0.035661,0.039680,SER,1295.859619,0.028047,False
lens_scene,jades_gdn,773,189.053971,62.282947,0.655903,0.081085,EXP,598.643616,0.041862,False
lens_scene,jades_gdn,774,189.058275,62.237603,0.221261,0.036099,EXP,1447.037476,0.135446,False
lens_scene,jades_gdn,775,189.060259,62.221933,0.442129,0.070899,REX,3880.196289,0.136297,False
lens_scene,jades_gdn,776,189.064019,62.287918,0.612944,0.089844,EXP,1148.683838,0.085444,False
lens_scene,jades_gdn,777,189.069387,62.230878,0.701064,0.092587,REX,2238.764160,0.242139,False
lens_scene,jades_gdn,778,189.070416,62.243644,0.688351,0.048260,EXP,2900.770020,0.017970,False
lens_scene,jades_gdn,779,189.072576,62.237904,0.198923,0.066109,REX,520.847473,0.115392,False
lens_scene,jades_gdn,780,189.072636,62.264262,0.562266,0.096002,EXP,785.801819,0.118321,False
lens_scene,jades_gdn,781,189.073627,62.228995,0.562504,0.032126,REX,4362.036133,0.227227,False
lens_scene,jades_gdn,782,189.074882,62.249245,0.348161,0.061840,EXP,171.686340,0.082987,False
lens_scene,jades_gdn,783,189.081033,62.251572,0.852763,0.091379,REX,1695.745605,0.160533,False
lens_scene,jades_gdn,784,189.082066,62.231458,0.333909,0.047954,REX,2540.356689,0.212436,False
lens_scene,jades_gdn,785,189.082747,62.229956,0.600312,0.093465,REX,590.893616,0.104488,False
lens_scene,jades_gdn,786,189.087718,62.293779,0.812383,0.057500,REX,3077.007080,0.243283,False
lens_scene,jades_gdn,787,189.088515,62.271793,0.645622,0.053283,REX,3760.650635,0.212835,False
lens_scene,jades_gdn,788,189.088826,62.238129,0.592727,0.054839,DEV,3721.520264,0.195320,False
lens_scene,jades_gdn,789,189.089451,62.297065,0.648675,0.096832,EXP,917.124939,0.109919,False
lens_scene,jades_gdn,790,189.090551,62.300566,0.243988,0.046742,EXP,510.954224,0.088171,False
lens_scene,jades_gdn,791,189.093726,62.262363,0.551085,0.066663,REX,1517.099365,0.054189,False
lens_scene,jades_gdn,792,189.094313,62.285031,0.561694,0.077339,EXP,2103.898682,0.134082,False
lens_scene,jades_gdn,793,189.095952,62.229564,0.497908,0.090247,REX,1463.351807,0.091981,False
lens_scene,jades_gdn,794,189.098439,62.296419,0.767151,0.078856,REX,3829.566406,0.284469,False
lens_scene,jades_gdn,795,189.101628,62.248396,0.639357,0.033373,REX,4166.643555,0.163792,False
lens_scene,jades_gdn,796,189.102976,62.252934,0.624163,0.049398,REX,2850.386475,0.172479,False
lens_scene,jades_gdn,797,189.103709,62.244100,0.692773,0.057698,REX,3076.320557,0.224973,False
lens_scene,jades_gdn,798,189.116175,62.246975,0.702612,0.060457,EXP,3021.901855,0.187007,False
lens_scene,jades_gdn,799,189.117546,62.242475,0.352492,0.079124,EXP,346.355621,0.105783,False
lens_scene,jades_gdn,800,189.122119,62.270435,0.760785,0.060953,EXP,3093.813232,0.025029,False
lens_scene,jades_gdn,801,189.124848,62.234218,0.834004,0.091883,REX,909.994934,0.034454,False
lens_scene,jades_gdn,802,189.128388,62.284797,0.163957,0.035286,DEV,2932.395996,0.158225,False
lens_scene,jades_gdn,803,189.128604,62.242650,0.479300,0.081443,EXP,436.191040,0.049454,False
lens_scene,jades_gdn,804,189.131890,62.267797,0.792257,0.089247,REX,1076.601562,0.108133,False
lens_scene,jades_gdn,805,189.132769,62.295815,0.724912,0.092610,REX,2058.874756,0.083323,False
lens_scene,jades_gdn,806,189.135464,62.283190,0.340171,0.079378,SER,2104.121338,0.077392,False
lens_scene,jades_gdn,807,189.139933,62.222194,0.827684,0.097487,REX,872.097168,0.079138,False
lens_scene,jades_gdn,808,189.140620,62.241956,0.614471,0.078340,DEV,1981.441528,0.089391,False
lens_scene,jades_gdn,809,189.142574,62.242486,0.496145,0.053038,DEV,4232.814453,0.202016,False
