index,lensed,completed,z_lens,z_source,theta_E_arcsec,sigma_v_kms,sigma_v_F115W_kms,sigma_v_F150W_kms,sigma_v_F277W_kms,einstein_mass_msun,lens_mag_F115W_ab,lens_mag_F150W_ab,lens_mag_F277W_ab
2367,1,1,0.348505,1.17391,1.41623,279.489,nan,nan,nan,4.10682e+11,18.3691,17.9972,17.8309
2368,1,1,0.348505,1.22222,1.43913,279.489,nan,nan,nan,4.17321e+11,18.3691,17.9972,17.8309
2369,1,1,0.94,2.22581,1.34419,331.878,331.878,330.056,350.781,8.76683e+11,20.0909,19.6867,19.1069
2370,1,1,0.725437,2.33333,1.40652,300.684,nan,nan,nan,6.92754e+11,19.6692,19.2502,18.6844
2371,1,1,0.492792,2.33333,1.44654,274.333,nan,nan,nan,4.96406e+11,18.6875,18.2679,18.0159
2372,1,1,0.348505,1.12766,1.39243,279.489,nan,nan,nan,4.03778e+11,18.3691,17.9972,17.8309
2373,1,1,0.808909,4,1.42142,285.315,nan,nan,nan,6.5528e+11,19.8811,19.4247,18.7504
2374,1,1,0.787369,2.57143,1.39423,301.487,nan,nan,nan,7.11163e+11,19.6921,19.2656,18.6834
2375,1,1,0.492792,2.33333,1.44654,274.333,nan,nan,nan,4.96406e+11,18.6875,18.2679,18.0159
2376,1,1,0.63,1.85714,1.3778,298.775,297.468,298.775,316.909,6.32326e+11,19.5034,19.0563,18.485
2377,1,1,0.808909,3.54545,1.37594,285.315,nan,nan,nan,6.34316e+11,19.8811,19.4247,18.7504
2378,1,1,0.787369,2.84615,1.45206,301.487,nan,nan,nan,7.40662e+11,19.6921,19.2656,18.6834
2379,1,1,0.65,4,1.35357,264.904,264.904,263.979,274.639,4.95008e+11,20.0893,19.6764,19.1891
2380,1,1,0.65,2.57143,1.34797,279.414,279.414,277.385,290.285,5.48443e+11,19.8577,19.4613,18.9485
2381,1,1,0.65,4,1.35357,264.904,264.904,263.979,274.639,4.95008e+11,20.0893,19.6764,19.1891
2382,1,1,0.492792,2.125,1.41008,274.333,nan,nan,nan,4.83894e+11,18.6875,18.2679,18.0159
2383,1,1,0.492792,2.22581,1.42858,274.333,nan,nan,nan,4.90244e+11,18.6875,18.2679,18.0159
2384,1,1,0.492792,1.94118,1.37132,274.333,nan,nan,nan,4.70593e+11,18.6875,18.2679,18.0159
2385,1,1,0.725437,2.33333,1.40652,300.684,nan,nan,nan,6.92754e+11,19.6692,19.2502,18.6844
2386,1,1,0.808909,3.7619,1.39894,285.315,nan,nan,nan,6.44917e+11,19.8811,19.4247,18.7504
2387,1,1,0.492792,1.85714,1.351,274.333,nan,nan,nan,4.6362e+11,18.6875,18.2679,18.0159
2388,1,1,0.492792,1.94118,1.37132,274.333,nan,nan,nan,4.70593e+11,18.6875,18.2679,18.0159
2389,1,1,0.808909,3.7619,1.39894,285.315,nan,nan,nan,6.44917e+11,19.8811,19.4247,18.7504
2390,1,1,0.65,3,1.411,279.414,279.414,277.385,290.285,5.74088e+11,19.8577,19.4613,18.9485
2391,1,1,0.94,2.44828,1.4316,331.878,331.878,330.056,350.781,9.33692e+11,20.0909,19.6867,19.1069
2392,1,1,0.492792,2.22581,1.42858,274.333,nan,nan,nan,4.90244e+11,18.6875,18.2679,18.0159
2393,1,1,0.725437,2.33333,1.40652,300.684,nan,nan,nan,6.92754e+11,19.6692,19.2502,18.6844
2394,1,1,0.348505,1.04082,1.34185,279.489,nan,nan,nan,3.89112e+11,18.3691,17.9972,17.8309
2395,1,1,0.63,1.94118,1.40747,298.775,297.468,298.775,316.909,6.45944e+11,19.5034,19.0563,18.485
2396,1,1,0.725437,2.44828,1.43544,300.684,nan,nan,nan,7.06999e+11,19.6692,19.2502,18.6844
2397,1,1,0.808909,3.34783,1.3524,285.315,nan,nan,nan,6.23462e+11,19.8811,19.4247,18.7504
2398,1,1,0.787369,2.57143,1.39423,301.487,nan,nan,nan,7.11163e+11,19.6921,19.2656,18.6834
2399,1,1,0.787369,2.84615,1.45206,301.487,nan,nan,nan,7.40662e+11,19.6921,19.2656,18.6834
2400,1,1,0.921289,4,1.37333,290.526,nan,nan,nan,6.82723e+11,19.869,19.3731,18.6196
2401,1,1,0.921289,4,1.37333,290.526,nan,nan,nan,6.82723e+11,19.869,19.3731,18.6196
2402,1,1,0.921289,4,1.37333,290.526,nan,nan,nan,6.82723e+11,19.869,19.3731,18.6196
2403,1,1,0.94,2.33333,1.38854,331.878,331.878,330.056,350.781,9.05606e+11,20.0909,19.6867,19.1069
2404,1,1,0.494217,4,1.37104,253.946,nan,nan,nan,4.03788e+11,18.6013,18.1895,17.8406
2405,1,1,0.94,2.22581,1.34419,331.878,331.878,330.056,350.781,8.76683e+11,20.0909,19.6867,19.1069
2406,1,1,0.494217,4,1.37104,253.946,nan,nan,nan,4.03788e+11,18.6013,18.1895,17.8406
2407,1,1,0.63,1.94118,1.40747,298.775,297.468,298.775,316.909,6.45944e+11,19.5034,19.0563,18.485
2408,1,1,0.492792,2.0303,1.391,274.333,nan,nan,nan,4.77347e+11,18.6875,18.2679,18.0159
2409,1,1,0.63,2.0303,1.43621,298.775,297.468,298.775,316.909,6.59136e+11,19.5034,19.0563,18.485
2410,1,1,0.348505,1.04082,1.34185,279.489,nan,nan,nan,3.89112e+11,18.3691,17.9972,17.8309
2411,1,1,0.63,2.57143,1.56751,298.775,297.468,298.775,316.909,7.19393e+11,19.5034,19.0563,18.485
2412,1,1,0.63,2.125,1.46407,298.775,297.468,298.775,316.909,6.71922e+11,19.5034,19.0563,18.485
2413,1,1,0.94,2.7037,1.51413,331.878,331.878,330.056,350.781,9.87513e+11,20.0909,19.6867,19.1069
2414,1,1,0.348505,1.27273,1.46116,279.489,nan,nan,nan,4.23709e+11,18.3691,17.9972,17.8309
2415,1,1,0.348505,1.5,1.54152,279.489,nan,nan,nan,4.47011e+11,18.3691,17.9972,17.8309
2416,1,1,0.887436,3.54545,1.46874,302.78,nan,nan,nan,7.84775e+11,20.5611,20.1465,19.5057
2417,1,1,0.787369,3.54545,1.559,301.487,nan,nan,nan,7.95209e+11,19.6921,19.2656,18.6834
2418,1,1,0.725437,2.84615,1.51745,300.684,nan,nan,nan,7.47393e+11,19.6692,19.2502,18.6844
2419,1,1,0.725437,3,1.54334,300.684,nan,nan,nan,7.6014e+11,19.6692,19.2502,18.6844
2420,1,1,0.492792,2.57143,1.48091,274.333,nan,nan,nan,5.08202e+11,18.6875,18.2679,18.0159
2421,1,1,0.65,4,1.50591,279.414,279.414,277.385,290.285,6.12702e+11,19.8577,19.4613,18.9485
2422,1,1,0.492792,2.44828,1.46397,274.333,nan,nan,nan,5.02389e+11,18.6875,18.2679,18.0159
2423,1,1,0.725437,2.57143,1.46354,300.684,nan,nan,nan,7.20841e+11,19.6692,19.2502,18.6844
2424,1,1,0.887436,3.54545,1.46874,302.78,nan,nan,nan,7.84775e+11,20.5611,20.1465,19.5057
2425,1,1,0.887436,4,1.52374,302.78,nan,nan,nan,8.1416e+11,20.5611,20.1465,19.5057
2426,1,1,0.887436,3.7619,1.49655,302.78,nan,nan,nan,7.99634e+11,20.5611,20.1465,19.5057
2427,1,1,0.63,2.22581,1.49109,298.775,297.468,298.775,316.909,6.84322e+11,19.5034,19.0563,18.485
2428,1,1,0.492792,3.54545,1.5735,274.333,nan,nan,nan,5.39974e+11,18.6875,18.2679,18.0159
2429,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2430,1,1,0.492792,3,1.52901,274.333,nan,nan,nan,5.24708e+11,18.6875,18.2679,18.0159
2431,1,1,0.63,2.44828,1.54277,298.775,297.468,298.775,316.909,7.0804e+11,19.5034,19.0563,18.485
2432,1,1,0.348505,1.5,1.54152,279.489,nan,nan,nan,4.47011e+11,18.3691,17.9972,17.8309
2433,1,1,0.492792,2.57143,1.48091,274.333,nan,nan,nan,5.08202e+11,18.6875,18.2679,18.0159
2434,1,1,0.787369,3.54545,1.559,301.487,nan,nan,nan,7.95209e+11,19.6921,19.2656,18.6834
2435,1,1,0.787369,3.16667,1.50688,301.487,nan,nan,nan,7.68624e+11,19.6921,19.2656,18.6834
2436,1,1,0.887436,3.7619,1.49655,302.78,nan,nan,nan,7.99634e+11,20.5611,20.1465,19.5057
2437,1,1,0.787369,3.34783,1.53326,301.487,nan,nan,nan,7.82079e+11,19.6921,19.2656,18.6834
2438,1,1,0.492792,2.44828,1.46397,274.333,nan,nan,nan,5.02389e+11,18.6875,18.2679,18.0159
2439,1,1,0.725437,3.16667,1.56855,300.684,nan,nan,nan,7.72561e+11,19.6692,19.2502,18.6844
2440,1,1,0.492792,3.54545,1.5735,274.333,nan,nan,nan,5.39974e+11,18.6875,18.2679,18.0159
2441,1,1,0.94,2.57143,1.47344,331.878,331.878,330.056,350.781,9.60981e+11,20.0909,19.6867,19.1069
2442,1,1,0.944711,2.44828,1.46811,336.851,nan,nan,nan,9.87693e+11,20.5495,20.1379,19.4386
2443,1,1,0.887436,3.7619,1.49655,302.78,nan,nan,nan,7.99634e+11,20.5611,20.1465,19.5057
2444,1,1,0.492792,2.44828,1.46397,274.333,nan,nan,nan,5.02389e+11,18.6875,18.2679,18.0159
2445,1,1,0.492792,2.44828,1.46397,274.333,nan,nan,nan,5.02389e+11,18.6875,18.2679,18.0159
2446,1,1,0.887436,4,1.52374,302.78,nan,nan,nan,8.1416e+11,20.5611,20.1465,19.5057
2447,1,1,0.944711,2.44828,1.46811,336.851,nan,nan,nan,9.87693e+11,20.5495,20.1379,19.4386
2448,1,1,0.492792,3.54545,1.5735,274.333,nan,nan,nan,5.39974e+11,18.6875,18.2679,18.0159
2449,1,1,0.492792,2.57143,1.48091,274.333,nan,nan,nan,5.08202e+11,18.6875,18.2679,18.0159
2450,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2451,1,1,0.492792,2.44828,1.46397,274.333,nan,nan,nan,5.02389e+11,18.6875,18.2679,18.0159
2452,1,1,0.348505,1.63158,1.57758,279.489,nan,nan,nan,4.5747e+11,18.3691,17.9972,17.8309
2453,1,1,0.944711,2.44828,1.46811,336.851,nan,nan,nan,9.87693e+11,20.5495,20.1379,19.4386
2454,1,1,0.887436,4,1.52374,302.78,nan,nan,nan,8.1416e+11,20.5611,20.1465,19.5057
2455,1,1,0.725437,2.84615,1.51745,300.684,nan,nan,nan,7.47393e+11,19.6692,19.2502,18.6844
2456,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2457,1,1,0.887436,3.7619,1.49655,302.78,nan,nan,nan,7.99634e+11,20.5611,20.1465,19.5057
2458,1,1,0.348505,1.38095,1.50281,279.489,nan,nan,nan,4.35786e+11,18.3691,17.9972,17.8309
2459,1,1,0.944711,2.7037,1.55344,336.851,nan,nan,nan,1.0451e+12,20.5495,20.1379,19.4386
2460,1,1,0.787369,3.54545,1.559,301.487,nan,nan,nan,7.95209e+11,19.6921,19.2656,18.6834
2461,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2462,1,1,0.65,4,1.50591,279.414,279.414,277.385,290.285,6.12702e+11,19.8577,19.4613,18.9485
2463,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2464,1,1,0.725437,2.84615,1.51745,300.684,nan,nan,nan,7.47393e+11,19.6692,19.2502,18.6844
2465,1,1,0.348505,1.5641,1.55986,279.489,nan,nan,nan,4.52332e+11,18.3691,17.9972,17.8309
2466,1,1,0.787369,3,1.47982,301.487,nan,nan,nan,7.54825e+11,19.6921,19.2656,18.6834
2467,1,1,0.944711,2.44828,1.46811,336.851,nan,nan,nan,9.87693e+11,20.5495,20.1379,19.4386
2468,1,1,0.63,2.33333,1.51731,298.775,297.468,298.775,316.909,6.96355e+11,19.5034,19.0563,18.485
2469,1,1,0.65,4,1.50591,279.414,279.414,277.385,290.285,6.12702e+11,19.8577,19.4613,18.9485
2470,1,1,0.492792,3.34783,1.55903,274.333,nan,nan,nan,5.35011e+11,18.6875,18.2679,18.0159
2471,1,1,0.492792,2.84615,1.51341,274.333,nan,nan,nan,5.19354e+11,18.6875,18.2679,18.0159
2472,1,1,0.787369,3.54545,1.559,301.487,nan,nan,nan,7.95209e+11,19.6921,19.2656,18.6834
2473,1,1,0.887436,3.7619,1.49655,302.78,nan,nan,nan,7.99634e+11,20.5611,20.1465,19.5057
2474,1,1,0.787369,3.16667,1.50688,301.487,nan,nan,nan,7.68624e+11,19.6921,19.2656,18.6834
2475,1,1,0.348505,1.63158,1.57758,279.489,nan,nan,nan,4.5747e+11,18.3691,17.9972,17.8309
2476,1,1,0.787369,3.54545,1.559,301.487,nan,nan,nan,7.95209e+11,19.6921,19.2656,18.6834
2477,1,1,0.63,2.57143,1.56751,298.775,297.468,298.775,316.909,7.19393e+11,19.5034,19.0563,18.485
2478,1,1,0.725437,2.84615,1.51745,300.684,nan,nan,nan,7.47393e+11,19.6692,19.2502,18.6844
2479,1,1,0.348505,1.43902,1.52251,279.489,nan,nan,nan,4.415e+11,18.3691,17.9972,17.8309
2480,1,1,0.787369,3.34783,1.53326,301.487,nan,nan,nan,7.82079e+11,19.6921,19.2656,18.6834
2481,1,1,0.787369,3.16667,1.50688,301.487,nan,nan,nan,7.68624e+11,19.6921,19.2656,18.6834
2482,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2483,1,1,0.492792,3.34783,1.55903,274.333,nan,nan,nan,5.35011e+11,18.6875,18.2679,18.0159
2484,1,1,0.725437,3,1.54334,300.684,nan,nan,nan,7.6014e+11,19.6692,19.2502,18.6844
2485,1,1,0.63,2.22581,1.49109,298.775,297.468,298.775,316.909,6.84322e+11,19.5034,19.0563,18.485
2486,1,1,0.492792,2.7037,1.49738,274.333,nan,nan,nan,5.13855e+11,18.6875,18.2679,18.0159
2487,1,1,0.887436,3.7619,1.49655,302.78,nan,nan,nan,7.99634e+11,20.5611,20.1465,19.5057
2488,1,1,0.725437,2.57143,1.46354,300.684,nan,nan,nan,7.20841e+11,19.6692,19.2502,18.6844
2489,1,1,0.887436,4,1.52374,302.78,nan,nan,nan,8.1416e+11,20.5611,20.1465,19.5057
2490,1,1,0.94,2.57143,1.47344,331.878,331.878,330.056,350.781,9.60981e+11,20.0909,19.6867,19.1069
2491,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2492,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2493,1,1,0.492792,2.44828,1.46397,274.333,nan,nan,nan,5.02389e+11,18.6875,18.2679,18.0159
2494,1,1,0.94,2.57143,1.47344,331.878,331.878,330.056,350.781,9.60981e+11,20.0909,19.6867,19.1069
2495,1,1,0.887436,4,1.52374,302.78,nan,nan,nan,8.1416e+11,20.5611,20.1465,19.5057
2496,1,1,0.944711,2.44828,1.46811,336.851,nan,nan,nan,9.87693e+11,20.5495,20.1379,19.4386
2497,1,1,0.944711,2.7037,1.55344,336.851,nan,nan,nan,1.0451e+12,20.5495,20.1379,19.4386
2498,1,1,0.787369,3,1.47982,301.487,nan,nan,nan,7.54825e+11,19.6921,19.2656,18.6834
2499,1,1,0.492792,3,1.52901,274.333,nan,nan,nan,5.24708e+11,18.6875,18.2679,18.0159
2500,1,1,0.94,2.57143,1.47344,331.878,331.878,330.056,350.781,9.60981e+11,20.0909,19.6867,19.1069
2501,1,1,0.725437,3,1.54334,300.684,nan,nan,nan,7.6014e+11,19.6692,19.2502,18.6844
2502,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2503,1,1,0.348505,1.38095,1.50281,279.489,nan,nan,nan,4.35786e+11,18.3691,17.9972,17.8309
2504,1,1,0.787369,3.54545,1.559,301.487,nan,nan,nan,7.95209e+11,19.6921,19.2656,18.6834
2505,1,1,0.492792,2.7037,1.49738,274.333,nan,nan,nan,5.13855e+11,18.6875,18.2679,18.0159
2506,1,1,0.787369,3.54545,1.559,301.487,nan,nan,nan,7.95209e+11,19.6921,19.2656,18.6834
2507,1,1,0.725437,3,1.54334,300.684,nan,nan,nan,7.6014e+11,19.6692,19.2502,18.6844
2508,1,1,0.348505,1.63158,1.57758,279.489,nan,nan,nan,4.5747e+11,18.3691,17.9972,17.8309
2509,1,1,0.492792,3,1.52901,274.333,nan,nan,nan,5.24708e+11,18.6875,18.2679,18.0159
2510,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2511,1,1,0.348505,1.63158,1.57758,279.489,nan,nan,nan,4.5747e+11,18.3691,17.9972,17.8309
2512,1,1,0.944711,2.57143,1.51137,336.851,nan,nan,nan,1.0168e+12,20.5495,20.1379,19.4386
2513,1,1,0.492792,3.34783,1.55903,274.333,nan,nan,nan,5.35011e+11,18.6875,18.2679,18.0159
2514,1,1,0.65,4,1.50591,279.414,279.414,277.385,290.285,6.12702e+11,19.8577,19.4613,18.9485
2515,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2516,1,1,0.63,2.125,1.46407,298.775,297.468,298.775,316.909,6.71922e+11,19.5034,19.0563,18.485
2517,1,1,0.348505,1.38095,1.50281,279.489,nan,nan,nan,4.35786e+11,18.3691,17.9972,17.8309
2518,1,1,0.944711,2.7037,1.55344,336.851,nan,nan,nan,1.0451e+12,20.5495,20.1379,19.4386
2519,1,1,0.348505,1.32558,1.48237,279.489,nan,nan,nan,4.2986e+11,18.3691,17.9972,17.8309
2520,1,1,0.492792,2.7037,1.49738,274.333,nan,nan,nan,5.13855e+11,18.6875,18.2679,18.0159
2521,1,1,0.492792,3,1.52901,274.333,nan,nan,nan,5.24708e+11,18.6875,18.2679,18.0159
2522,1,1,0.63,2.44828,1.54277,298.775,297.468,298.775,316.909,7.0804e+11,19.5034,19.0563,18.485
2523,1,1,0.348505,1.32558,1.48237,279.489,nan,nan,nan,4.2986e+11,18.3691,17.9972,17.8309
2524,1,1,0.348505,1.5641,1.55986,279.489,nan,nan,nan,4.52332e+11,18.3691,17.9972,17.8309
2525,1,1,0.348505,1.38095,1.50281,279.489,nan,nan,nan,4.35786e+11,18.3691,17.9972,17.8309
2526,1,1,0.65,3.54545,1.4693,279.414,279.414,277.385,290.285,5.97808e+11,19.8577,19.4613,18.9485
2527,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2528,1,1,0.492792,3.54545,1.5735,274.333,nan,nan,nan,5.39974e+11,18.6875,18.2679,18.0159
2529,1,1,0.348505,1.32558,1.48237,279.489,nan,nan,nan,4.2986e+11,18.3691,17.9972,17.8309
2530,1,1,0.65,3.54545,1.4693,279.414,279.414,277.385,290.285,5.97808e+11,19.8577,19.4613,18.9485
2531,1,1,0.787369,3.16667,1.50688,301.487,nan,nan,nan,7.68624e+11,19.6921,19.2656,18.6834
2532,1,1,0.492792,3.54545,1.5735,274.333,nan,nan,nan,5.39974e+11,18.6875,18.2679,18.0159
2533,1,1,0.348505,1.38095,1.50281,279.489,nan,nan,nan,4.35786e+11,18.3691,17.9972,17.8309
2534,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2535,1,1,0.348505,1.63158,1.57758,279.489,nan,nan,nan,4.5747e+11,18.3691,17.9972,17.8309
2536,1,1,0.887436,3.7619,1.49655,302.78,nan,nan,nan,7.99634e+11,20.5611,20.1465,19.5057
2537,1,1,0.492792,3.54545,1.5735,274.333,nan,nan,nan,5.39974e+11,18.6875,18.2679,18.0159
2538,1,1,0.492792,2.84615,1.51341,274.333,nan,nan,nan,5.19354e+11,18.6875,18.2679,18.0159
2539,1,1,0.787369,3,1.47982,301.487,nan,nan,nan,7.54825e+11,19.6921,19.2656,18.6834
2540,1,1,0.348505,1.43902,1.52251,279.489,nan,nan,nan,4.415e+11,18.3691,17.9972,17.8309
2541,1,1,0.348505,1.38095,1.50281,279.489,nan,nan,nan,4.35786e+11,18.3691,17.9972,17.8309
2542,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2543,1,1,0.492792,2.84615,1.51341,274.333,nan,nan,nan,5.19354e+11,18.6875,18.2679,18.0159
2544,1,1,0.887436,3.7619,1.49655,302.78,nan,nan,nan,7.99634e+11,20.5611,20.1465,19.5057
2545,1,1,0.787369,3.16667,1.50688,301.487,nan,nan,nan,7.68624e+11,19.6921,19.2656,18.6834
2546,1,1,0.725437,3,1.54334,300.684,nan,nan,nan,7.6014e+11,19.6692,19.2502,18.6844
2547,1,1,0.492792,2.57143,1.48091,274.333,nan,nan,nan,5.08202e+11,18.6875,18.2679,18.0159
2548,1,1,0.887436,4,1.52374,302.78,nan,nan,nan,8.1416e+11,20.5611,20.1465,19.5057
2549,1,1,0.65,3.54545,1.4693,279.414,279.414,277.385,290.285,5.97808e+11,19.8577,19.4613,18.9485
2550,1,1,0.348505,1.5,1.54152,279.489,nan,nan,nan,4.47011e+11,18.3691,17.9972,17.8309
2551,1,1,0.63,2.57143,1.56751,298.775,297.468,298.775,316.909,7.19393e+11,19.5034,19.0563,18.485
2552,1,1,0.65,4,1.50591,279.414,279.414,277.385,290.285,6.12702e+11,19.8577,19.4613,18.9485
2553,1,1,0.944711,2.7037,1.55344,336.851,nan,nan,nan,1.0451e+12,20.5495,20.1379,19.4386
2554,1,1,0.348505,1.63158,1.57758,279.489,nan,nan,nan,4.5747e+11,18.3691,17.9972,17.8309
2555,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2556,1,1,0.94,2.7037,1.51413,331.878,331.878,330.056,350.781,9.87513e+11,20.0909,19.6867,19.1069
2557,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2558,1,1,0.348505,1.5,1.54152,279.489,nan,nan,nan,4.47011e+11,18.3691,17.9972,17.8309
2559,1,1,0.348505,1.5641,1.55986,279.489,nan,nan,nan,4.52332e+11,18.3691,17.9972,17.8309
2560,1,1,0.348505,1.32558,1.48237,279.489,nan,nan,nan,4.2986e+11,18.3691,17.9972,17.8309
2561,1,1,0.63,2.22581,1.49109,298.775,297.468,298.775,316.909,6.84322e+11,19.5034,19.0563,18.485
2562,1,1,0.348505,1.43902,1.52251,279.489,nan,nan,nan,4.415e+11,18.3691,17.9972,17.8309
2563,1,1,0.348505,1.27273,1.46116,279.489,nan,nan,nan,4.23709e+11,18.3691,17.9972,17.8309
2564,1,1,0.348505,1.63158,1.57758,279.489,nan,nan,nan,4.5747e+11,18.3691,17.9972,17.8309
2565,1,1,0.492792,2.84615,1.51341,274.333,nan,nan,nan,5.19354e+11,18.6875,18.2679,18.0159
2566,1,1,0.65,3.54545,1.4693,279.414,279.414,277.385,290.285,5.97808e+11,19.8577,19.4613,18.9485
2567,1,1,0.492792,3,1.52901,274.333,nan,nan,nan,5.24708e+11,18.6875,18.2679,18.0159
2568,1,1,0.725437,3.16667,1.56855,300.684,nan,nan,nan,7.72561e+11,19.6692,19.2502,18.6844
2569,1,1,0.887436,4,1.52374,302.78,nan,nan,nan,8.1416e+11,20.5611,20.1465,19.5057
2570,1,1,0.492792,3,1.52901,274.333,nan,nan,nan,5.24708e+11,18.6875,18.2679,18.0159
2571,1,1,0.725437,2.57143,1.46354,300.684,nan,nan,nan,7.20841e+11,19.6692,19.2502,18.6844
2572,1,1,0.787369,3.34783,1.53326,301.487,nan,nan,nan,7.82079e+11,19.6921,19.2656,18.6834
2573,1,1,0.492792,2.84615,1.51341,274.333,nan,nan,nan,5.19354e+11,18.6875,18.2679,18.0159
2574,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2575,1,1,0.63,2.44828,1.54277,298.775,297.468,298.775,316.909,7.0804e+11,19.5034,19.0563,18.485
2576,1,1,0.887436,3.54545,1.46874,302.78,nan,nan,nan,7.84775e+11,20.5611,20.1465,19.5057
2577,1,1,0.65,3.54545,1.4693,279.414,279.414,277.385,290.285,5.97808e+11,19.8577,19.4613,18.9485
2578,1,1,0.725437,2.57143,1.46354,300.684,nan,nan,nan,7.20841e+11,19.6692,19.2502,18.6844
2579,1,1,0.63,2.125,1.46407,298.775,297.468,298.775,316.909,6.71922e+11,19.5034,19.0563,18.485
2580,1,1,0.725437,3,1.54334,300.684,nan,nan,nan,7.6014e+11,19.6692,19.2502,18.6844
2581,1,1,0.492792,2.44828,1.46397,274.333,nan,nan,nan,5.02389e+11,18.6875,18.2679,18.0159
2582,1,1,0.725437,2.57143,1.46354,300.684,nan,nan,nan,7.20841e+11,19.6692,19.2502,18.6844
2583,1,1,0.944711,2.44828,1.46811,336.851,nan,nan,nan,9.87693e+11,20.5495,20.1379,19.4386
2584,1,1,0.348505,1.5641,1.55986,279.489,nan,nan,nan,4.52332e+11,18.3691,17.9972,17.8309
2585,1,1,0.492792,2.7037,1.49738,274.333,nan,nan,nan,5.13855e+11,18.6875,18.2679,18.0159
2586,1,1,0.492792,3.16667,1.54421,274.333,nan,nan,nan,5.29924e+11,18.6875,18.2679,18.0159
2587,1,1,0.725437,2.84615,1.51745,300.684,nan,nan,nan,7.47393e+11,19.6692,19.2502,18.6844
2588,1,1,0.787369,3.54545,1.559,301.487,nan,nan,nan,7.95209e+11,19.6921,19.2656,18.6834
2589,1,1,0.348505,1.63158,1.57758,279.489,nan,nan,nan,4.5747e+11,18.3691,17.9972,17.8309
2590,1,1,0.492792,2.44828,1.46397,274.333,nan,nan,nan,5.02389e+11,18.6875,18.2679,18.0159
2591,1,1,0.63,2.125,1.46407,298.775,297.468,298.775,316.909,6.71922e+11,19.5034,19.0563,18.485
2592,1,1,0.944711,2.7037,1.55344,336.851,nan,nan,nan,1.0451e+12,20.5495,20.1379,19.4386
2593,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2594,1,1,0.65,3.7619,1.48781,279.414,279.414,277.385,290.285,6.05339e+11,19.8577,19.4613,18.9485
2595,1,1,0.348505,1.43902,1.52251,279.489,nan,nan,nan,4.415e+11,18.3691,17.9972,17.8309
2596,1,1,0.63,2.22581,1.49109,298.775,297.468,298.775,316.909,6.84322e+11,19.5034,19.0563,18.485
2597,1,1,0.94,2.84615,1.5537,331.878,331.878,330.056,350.781,1.01333e+12,20.0909,19.6867,19.1069
2598,1,1,0.65,3.7619,1.48781,279.414,279.414,277.385,290.285,6.05339e+11,19.8577,19.4613,18.9485
2599,1,1,0.63,2.125,1.46407,298.775,297.468,298.775,316.909,6.71922e+11,19.5034,19.0563,18.485
2600,1,1,0.492792,3.54545,1.5735,274.333,nan,nan,nan,5.39974e+11,18.6875,18.2679,18.0159
2601,1,1,0.944711,2.57143,1.51137,336.851,nan,nan,nan,1.0168e+12,20.5495,20.1379,19.4386
2602,1,1,0.887436,4,1.52374,302.78,nan,nan,nan,8.1416e+11,20.5611,20.1465,19.5057
2603,1,1,0.725437,2.7037,1.49087,300.684,nan,nan,nan,7.34299e+11,19.6692,19.2502,18.6844
2604,1,1,0.63,2.22581,1.49109,298.775,297.468,298.775,316.909,6.84322e+11,19.5034,19.0563,18.485
2605,1,1,0.492792,2.84615,1.51341,274.333,nan,nan,nan,5.19354e+11,18.6875,18.2679,18.0159
2606,1,1,0.725437,3,1.54334,300.684,nan,nan,nan,7.6014e+11,19.6692,19.2502,18.6844
